file_id,file_type,file_size_mb,days_since_creation,days_since_last_accessed,access_count_30d
FILE_1967,.log,104.55,12,0,44
FILE_1968,.bak,430.31,174,0,28
FILE_1969,.tmp,580.99,45,3,48
FILE_1970,.png,331.6,153,29,17
FILE_1971,.png,427.27,55,26,13
FILE_1972,.png,396.2,80,13,50
FILE_1973,.zip,89.59,14,3,44
FILE_1974,.zip,571.65,143,4,27
FILE_1975,.log,202.82,29,23,11
FILE_1976,.bak,51.44,28,7,29
FILE_1977,.pdf,474.5,30,19,24
FILE_1978,.pdf,410.48,31,20,12
FILE_1979,.bak,653.75,83,18,14
FILE_1980,.xlsx,490.47,82,11,46
FILE_1981,.bak,255.76,96,30,19
FILE_1982,.png,81.79,84,2,45
FILE_1983,.bak,399.95,34,15,7
FILE_1984,.png,285.24,144,9,43
FILE_1985,.pdf,438.64,90,18,39
FILE_1986,.bak,407.75,147,10,50
FILE_1987,.xlsx,355.89,151,9,10
FILE_1988,.png,280.58,125,10,45
FILE_1989,.xlsx,294.65,17,13,26
FILE_1990,.bak,463.61,44,17,32
FILE_1991,.zip,783.48,122,28,29
FILE_1992,.xlsx,312.44,153,6,37
FILE_1993,.tmp,754.02,144,17,23
FILE_1994,.log,689.52,109,13,17
FILE_1995,.bak,650.99,170,3,23
FILE_1996,.bak,604.32,50,7,34
FILE_1997,.zip,744.1,29,19,38
FILE_1998,.tmp,323.37,179,12,17
FILE_1999,.zip,184.93,152,30,44
FILE_2000,.pdf,291.82,116,15,9
FILE_2001,.pdf,442.17,117,18,40
FILE_2002,.pdf,278.93,76,15,17
FILE_2003,.pdf,630.39,163,29,40
FILE_2004,.docx,791.26,151,19,5
FILE_2005,.xlsx,375.13,118,24,34
FILE_2006,.xlsx,76.69,38,8,26
FILE_2007,.pdf,178.81,130,24,11
FILE_2008,.tmp,660.39,105,20,42
FILE_2009,.tmp,695.49,69,9,30
FILE_2010,.tmp,434.39,21,9,31
FILE_2011,.xlsx,147.36,169,26,46
FILE_2012,.tmp,73.05,145,22,46
FILE_2013,.xlsx,98.09,66,18,43
FILE_2014,.bak,527.51,153,14,5
FILE_2015,.pdf,750.89,89,17,39
FILE_2016,.png,612.03,27,22,12
FILE_2017,.zip,622.41,25,25,32
FILE_2018,.docx,198.21,113,23,30
FILE_2019,.pdf,725.67,81,17,40
FILE_2020,.log,95.65,178,18,34
FILE_2021,.bak,57.89,118,19,35
FILE_2022,.bak,163.34,13,10,14
FILE_2023,.tmp,487.34,134,15,11
FILE_2024,.png,608.21,55,9,27
FILE_2025,.xlsx,317.21,26,16,41
FILE_2026,.zip,140.27,104,24,15
FILE_2027,.tmp,712.72,124,19,41
FILE_2028,.docx,557.86,104,10,41
FILE_2029,.docx,371.2,124,29,45
FILE_2030,.bak,726.94,97,1,23
FILE_2031,.tmp,748.13,27,25,44
FILE_2032,.pdf,457.07,160,19,11
FILE_2033,.bak,710.05,108,16,40
FILE_2034,.log,274.87,53,22,22
FILE_2035,.log,415.02,159,15,20
FILE_2036,.tmp,334.82,148,9,48
FILE_2037,.zip,413.8,31,11,33
FILE_2038,.tmp,770.27,132,22,37
FILE_2039,.bak,684.53,74,30,25
FILE_2040,.xlsx,598.22,104,7,33
FILE_2041,.xlsx,537.09,144,11,11
FILE_2042,.xlsx,445.38,99,10,12
FILE_2043,.png,448.1,15,7,44
FILE_2044,.zip,115.46,79,8,44
FILE_2045,.bak,238.43,120,27,27
FILE_2046,.zip,164.86,40,8,50
FILE_2047,.pdf,598.48,137,2,47
FILE_2048,.log,145.06,43,29,23
FILE_2049,.xlsx,575.81,36,9,28
FILE_2050,.zip,583.45,150,5,31
FILE_2051,.xlsx,558.0,64,2,7
FILE_2052,.png,672.73,90,23,24
FILE_2053,.xlsx,506.85,41,9,27
FILE_2054,.xlsx,760.67,149,24,25
FILE_2055,.tmp,138.43,170,28,35
FILE_2056,.png,551.94,143,23,28
FILE_2057,.xlsx,265.43,18,8,42
FILE_2058,.pdf,624.18,95,21,45
FILE_2059,.zip,191.04,23,21,36
FILE_2060,.xlsx,198.49,29,2,33
FILE_2061,.xlsx,529.67,86,7,34
FILE_2062,.xlsx,70.88,118,8,23
FILE_2063,.bak,524.85,147,6,35
FILE_2064,.zip,150.72,51,14,26
FILE_2065,.zip,166.52,113,16,43
FILE_2066,.tmp,354.27,111,15,25
FILE_2067,.xlsx,760.25,123,6,23
FILE_2068,.bak,657.39,57,19,18
FILE_2069,.tmp,448.96,61,9,32
FILE_2070,.log,98.75,106,0,45
FILE_2071,.bak,182.02,11,10,18
FILE_2072,.docx,114.55,118,8,27
FILE_2073,.pdf,222.52,83,13,27
FILE_2074,.zip,460.55,25,16,49
FILE_2075,.pdf,328.3,68,18,24
FILE_2076,.pdf,718.75,168,8,18
FILE_2077,.tmp,515.19,57,13,45
FILE_2078,.png,296.93,82,20,17
FILE_2079,.docx,311.41,54,5,22
FILE_2080,.tmp,675.99,54,28,27
FILE_2081,.png,559.06,65,5,33
FILE_2082,.pdf,167.54,22,12,21
FILE_2083,.png,115.55,159,14,15
FILE_2084,.tmp,486.01,41,18,19
FILE_2085,.xlsx,296.73,31,1,46
FILE_2086,.pdf,106.42,70,4,21
FILE_2087,.zip,309.95,120,21,28
FILE_2088,.pdf,720.63,11,2,22
FILE_2089,.zip,704.75,97,16,9
FILE_2090,.bak,712.17,125,2,18
FILE_2091,.log,520.1,154,16,29
FILE_2092,.bak,106.92,16,2,36
FILE_2093,.zip,436.04,91,2,40
FILE_2094,.tmp,132.11,43,3,17
FILE_2095,.docx,358.96,134,27,27
FILE_2096,.zip,781.56,20,14,6
FILE_2097,.zip,552.22,15,9,30
FILE_2098,.docx,275.35,92,12,28
FILE_2099,.xlsx,436.13,170,5,40
FILE_2100,.docx,748.07,151,2,44
FILE_2101,.bak,732.82,22,15,26
FILE_2102,.png,309.83,129,10,49
FILE_2103,.png,498.68,35,26,24
FILE_2104,.png,238.37,84,30,26
FILE_2105,.xlsx,64.97,48,5,39
FILE_2106,.pdf,612.59,124,23,32
FILE_2107,.bak,403.28,25,8,22
FILE_2108,.docx,616.4,89,21,31
FILE_2109,.png,429.7,131,9,48
FILE_2110,.zip,237.78,71,11,39
FILE_2111,.docx,416.46,83,23,35
FILE_2112,.zip,554.38,86,6,26
FILE_2113,.png,337.08,85,27,26
FILE_2114,.log,405.7,154,20,6
FILE_2115,.bak,370.8,169,13,42
FILE_2116,.log,204.37,157,7,31
FILE_2117,.docx,306.37,138,2,33
FILE_2118,.log,480.9,66,30,7
FILE_2119,.log,498.71,79,13,44
FILE_2120,.png,298.17,48,9,30
FILE_2121,.docx,538.71,147,17,28
FILE_2122,.docx,491.93,21,17,25
FILE_2123,.docx,505.05,10,2,21
FILE_2124,.zip,532.7,42,9,8
FILE_2125,.pdf,212.37,58,6,17
FILE_2126,.docx,167.5,103,30,37
FILE_2127,.pdf,287.59,96,15,19
FILE_2128,.pdf,169.89,156,28,41
FILE_2129,.docx,182.64,16,13,37
FILE_2130,.zip,393.14,37,14,48
FILE_2131,.tmp,299.06,39,17,12
FILE_2132,.docx,430.63,105,12,38
FILE_2133,.zip,245.3,143,15,20
FILE_2134,.png,750.33,34,4,13
FILE_2135,.bak,297.33,153,13,48
FILE_2136,.xlsx,268.0,29,18,38
FILE_2137,.zip,546.42,76,4,31
FILE_2138,.pdf,89.53,109,6,16
FILE_2139,.xlsx,556.96,155,13,5
FILE_2140,.bak,256.13,134,16,46
FILE_2141,.pdf,439.73,155,14,38
FILE_2142,.tmp,474.31,143,12,22
FILE_2143,.png,432.7,105,3,38
FILE_2144,.xlsx,261.57,35,28,37
FILE_2145,.png,439.03,83,22,36
FILE_2146,.bak,662.17,153,26,28
FILE_2147,.pdf,796.96,107,13,32
FILE_2148,.bak,590.36,58,29,35
FILE_2149,.pdf,86.17,35,5,36
FILE_2150,.bak,64.65,160,7,9
FILE_2151,.pdf,124.19,142,8,15
FILE_2152,.log,762.47,127,19,12
FILE_2153,.xlsx,239.14,113,1,10
FILE_2154,.bak,108.36,24,4,39
FILE_2155,.png,574.83,98,1,42
FILE_2156,.docx,462.92,173,15,34
FILE_2157,.bak,435.75,169,13,25
FILE_2158,.bak,306.04,23,23,11
FILE_2159,.bak,128.49,37,13,28
FILE_2160,.xlsx,637.04,62,29,33
FILE_2161,.tmp,746.52,16,3,25
FILE_2162,.pdf,646.7,91,29,10
FILE_2163,.bak,324.29,70,12,32
FILE_2164,.tmp,772.08,58,28,6
FILE_2165,.zip,487.87,137,19,39
FILE_2166,.bak,750.48,107,15,18
FILE_2167,.zip,362.65,144,0,9
FILE_2168,.docx,623.99,27,18,25
FILE_2169,.log,569.48,23,6,13
FILE_2170,.pdf,262.44,162,21,39
FILE_2171,.docx,693.57,74,28,50
FILE_2172,.log,383.56,179,15,7
FILE_2173,.tmp,794.62,137,8,47
FILE_2174,.docx,785.62,83,21,38
FILE_2175,.pdf,447.89,86,25,41
FILE_2176,.docx,428.2,143,15,37
FILE_2177,.pdf,660.42,158,20,18
FILE_2178,.xlsx,181.59,123,19,46
FILE_2179,.bak,552.87,105,27,18
FILE_2180,.pdf,401.59,95,1,28
FILE_2181,.png,544.77,124,0,19
FILE_2182,.zip,671.94,101,28,20
FILE_2183,.zip,613.3,143,24,6
FILE_2184,.docx,572.2,133,20,47
FILE_2185,.tmp,751.15,21,16,15
FILE_2186,.xlsx,681.44,172,0,28
FILE_2187,.docx,545.33,11,7,15
FILE_2188,.tmp,226.7,61,19,44
FILE_2189,.bak,342.45,30,30,14
FILE_2190,.log,775.74,84,0,50
FILE_2191,.bak,571.99,164,16,23
FILE_2192,.pdf,599.3,135,29,21
FILE_2193,.docx,670.72,151,7,37
FILE_2194,.zip,796.25,105,22,28
FILE_2195,.xlsx,766.53,91,14,13
FILE_2196,.tmp,585.62,105,17,25
FILE_2197,.log,504.9,103,27,21
FILE_2198,.png,795.76,90,13,28
FILE_2199,.xlsx,596.49,150,21,15
FILE_2200,.bak,149.67,55,26,42
FILE_2201,.xlsx,264.06,65,12,39
FILE_2202,.tmp,249.12,14,2,27
FILE_2203,.xlsx,274.01,52,19,40
FILE_2204,.xlsx,759.69,55,11,48
FILE_2205,.zip,53.39,76,23,15
FILE_2206,.xlsx,633.66,132,2,9
FILE_2207,.pdf,564.85,20,20,45
FILE_2208,.tmp,438.47,157,2,11
FILE_2209,.pdf,423.67,151,5,5
FILE_2210,.docx,131.47,58,9,50
FILE_2211,.pdf,576.17,88,13,15
FILE_2212,.log,599.98,52,21,44
FILE_2213,.log,797.16,167,19,36
FILE_2214,.docx,285.23,156,15,45
FILE_2215,.log,740.76,124,20,29
FILE_2216,.zip,181.89,139,27,12
FILE_2217,.xlsx,354.83,47,25,11
FILE_2218,.tmp,108.77,37,21,40
FILE_2219,.zip,775.3,178,30,28
FILE_2220,.zip,466.24,84,23,49
FILE_2221,.png,143.39,132,25,43
FILE_2222,.pdf,424.35,177,6,26
FILE_2223,.zip,300.13,162,17,33
FILE_2224,.log,125.27,125,10,10
FILE_2225,.docx,133.36,85,26,20
FILE_2226,.log,675.99,149,5,29
FILE_2227,.docx,241.62,131,19,21
FILE_2228,.tmp,199.87,122,7,34
FILE_2229,.tmp,738.73,108,0,9
FILE_2230,.zip,168.26,30,12,30
FILE_2231,.xlsx,446.46,136,15,46
FILE_2232,.pdf,617.2,62,9,19
FILE_2233,.pdf,588.53,118,11,41
FILE_2234,.docx,82.89,110,0,11
FILE_2235,.png,494.0,60,0,49
FILE_2236,.xlsx,737.85,157,4,13
FILE_2237,.png,473.35,60,30,38
FILE_2238,.png,197.57,24,2,41
FILE_2239,.pdf,451.35,48,25,8
FILE_2240,.pdf,419.6,79,16,22
FILE_2241,.docx,621.95,74,12,35
FILE_2242,.xlsx,284.87,164,4,10
FILE_2243,.zip,670.75,124,1,21
FILE_2244,.log,406.51,107,18,27
FILE_2245,.pdf,147.21,162,28,16
FILE_2246,.xlsx,633.39,20,8,5
FILE_2247,.bak,126.17,120,29,12
FILE_2248,.bak,380.59,117,3,33
FILE_2249,.zip,617.65,96,15,25
FILE_2250,.docx,756.42,22,0,23
FILE_2251,.log,660.84,148,27,25
FILE_2252,.xlsx,732.36,13,7,14
FILE_2253,.png,591.43,20,12,42
FILE_2254,.xlsx,139.94,78,3,16
FILE_2255,.log,628.35,43,15,49
FILE_2256,.bak,165.53,88,22,42
FILE_2257,.docx,330.31,45,3,5
FILE_2258,.xlsx,698.85,23,14,29
FILE_2259,.tmp,466.7,89,29,38
FILE_2260,.docx,83.62,102,6,22
FILE_2261,.pdf,595.21,114,14,8
FILE_2262,.bak,508.01,176,12,18
FILE_2263,.zip,325.54,88,26,44
FILE_2264,.png,471.93,51,4,16
FILE_2265,.zip,301.92,120,29,46
FILE_2266,.png,481.8,155,1,6
FILE_2267,.bak,638.12,158,8,34
FILE_2268,.tmp,780.16,154,29,14
FILE_2269,.log,165.02,28,15,41
FILE_2270,.tmp,415.5,158,30,26
FILE_2271,.png,215.76,18,10,50
FILE_2272,.zip,174.4,21,0,22
FILE_2273,.xlsx,190.81,175,17,29
FILE_2274,.bak,375.66,96,8,46
FILE_2275,.pdf,778.69,38,28,29
FILE_2276,.bak,749.52,132,15,14
FILE_2277,.tmp,244.52,46,9,33
FILE_2278,.tmp,378.12,21,2,44
FILE_2279,.xlsx,308.23,128,20,46
FILE_2280,.log,273.07,17,6,9
FILE_2281,.zip,570.5,114,20,5
FILE_2282,.png,650.06,178,5,49
FILE_2283,.pdf,59.09,44,3,17
FILE_2284,.bak,314.88,67,11,29
FILE_2285,.zip,713.75,145,4,8
FILE_2286,.png,669.23,131,14,48
FILE_2287,.pdf,183.47,55,22,12
FILE_2288,.xlsx,362.61,143,27,14
FILE_2289,.docx,523.74,20,7,9
FILE_2290,.pdf,150.17,77,27,30
FILE_2291,.png,473.09,101,5,17
FILE_2292,.xlsx,244.25,98,18,47
FILE_2293,.xlsx,132.23,84,23,10
FILE_2294,.zip,59.58,109,29,15
FILE_2295,.xlsx,642.94,133,11,15
FILE_2296,.bak,776.14,172,17,20
FILE_2297,.docx,693.92,83,27,29
FILE_2298,.xlsx,268.48,101,20,5
FILE_2299,.pdf,729.14,154,9,42
FILE_2300,.tmp,786.4,122,3,11
FILE_2301,.docx,739.92,105,22,7
FILE_2302,.bak,387.07,164,19,33
FILE_2303,.pdf,168.13,90,9,35
FILE_2304,.pdf,266.99,24,9,14
FILE_2305,.log,161.04,95,8,22
FILE_2306,.pdf,712.92,19,12,40
FILE_2307,.png,580.41,46,20,10
FILE_2308,.xlsx,793.16,33,28,30
FILE_2309,.zip,684.54,161,2,41
FILE_2310,.png,744.89,39,14,8
FILE_2311,.bak,287.89,174,5,18
FILE_2312,.docx,109.59,58,28,49
FILE_2313,.pdf,397.73,113,0,15
FILE_2314,.docx,488.78,152,21,42
FILE_2315,.zip,283.59,134,1,24
FILE_2316,.log,660.17,55,14,9
FILE_2317,.bak,632.32,63,0,50
FILE_2318,.xlsx,671.77,15,3,46
FILE_2319,.docx,282.1,127,17,32
FILE_2320,.docx,228.86,144,27,27
FILE_2321,.tmp,225.34,25,5,33
FILE_2322,.bak,762.32,159,1,35
FILE_2323,.bak,671.94,20,13,39
FILE_2324,.xlsx,213.12,58,0,12
FILE_2325,.png,774.39,108,9,27
FILE_2326,.xlsx,111.63,53,14,28
FILE_2327,.xlsx,363.74,28,1,12
FILE_2328,.docx,146.45,37,23,19
FILE_2329,.zip,457.13,116,20,38
FILE_2330,.bak,230.7,102,24,12
FILE_2331,.docx,489.39,100,21,19
FILE_2332,.tmp,370.77,139,24,17
FILE_2333,.pdf,312.24,169,1,26
FILE_2334,.pdf,533.27,120,21,9
FILE_2335,.png,182.86,75,21,14
FILE_2336,.bak,282.43,103,12,29
FILE_2337,.bak,135.39,41,13,28
FILE_2338,.tmp,287.9,117,1,21
FILE_2339,.docx,598.63,146,19,21
FILE_2340,.pdf,669.71,120,16,23
FILE_2341,.png,381.71,64,17,31
FILE_2342,.pdf,487.92,82,11,25
FILE_2343,.xlsx,712.55,74,5,21
FILE_2344,.log,545.56,26,3,19
FILE_2345,.docx,484.51,30,25,14
FILE_2346,.bak,172.82,140,27,32
FILE_2347,.zip,224.54,111,1,35
FILE_2348,.pdf,116.18,162,0,11
FILE_2349,.zip,283.13,97,13,21
FILE_2350,.docx,671.93,87,18,39
FILE_2351,.log,755.12,125,1,31
FILE_2352,.tmp,321.33,20,18,38
FILE_2353,.png,514.2,130,29,19
FILE_2354,.log,425.76,54,3,31
FILE_2355,.tmp,130.75,13,2,11
FILE_2356,.tmp,347.46,163,14,30
FILE_2357,.xlsx,666.46,68,10,16
FILE_2358,.log,610.05,156,15,39
FILE_2359,.png,108.41,56,23,14
FILE_2360,.docx,753.77,177,2,31
FILE_2361,.bak,388.77,44,27,50
FILE_2362,.png,171.9,113,29,16
FILE_2363,.pdf,282.07,72,8,22
FILE_2364,.tmp,486.09,16,13,15
FILE_2365,.docx,375.22,148,20,24
FILE_2366,.tmp,681.34,161,17,5
FILE_2367,.bak,386.08,60,9,12
FILE_2368,.docx,222.96,41,25,15
FILE_2369,.zip,449.64,108,3,38
FILE_2370,.xlsx,486.79,87,0,46
FILE_2371,.log,797.63,139,23,26
FILE_2372,.pdf,193.64,126,4,5
FILE_2373,.docx,500.13,137,2,19
FILE_2374,.docx,690.81,38,15,17
FILE_2375,.pdf,760.6,49,27,34
FILE_2376,.docx,110.52,70,30,44
FILE_2377,.png,374.48,156,12,11
FILE_2378,.docx,129.89,45,10,14
FILE_2379,.zip,206.38,27,20,37
FILE_2380,.png,766.01,123,12,33
FILE_2381,.log,356.52,132,16,28
FILE_2382,.pdf,457.88,127,21,11
FILE_2383,.bak,461.44,118,23,41
FILE_2384,.docx,781.84,178,3,41
FILE_2385,.bak,333.81,70,27,32
FILE_2386,.zip,541.78,179,19,22
FILE_2387,.xlsx,499.56,64,24,26
FILE_2388,.tmp,196.84,86,12,39
FILE_2389,.bak,589.61,145,18,40
FILE_2390,.zip,156.16,57,18,15
FILE_2391,.png,298.11,76,29,27
FILE_2392,.bak,697.51,150,24,25
FILE_2393,.zip,443.38,72,26,33
FILE_2394,.bak,260.25,30,8,23
FILE_2395,.png,754.81,95,24,30
FILE_2396,.docx,647.2,159,18,19
FILE_2397,.zip,407.79,50,4,41
FILE_2398,.png,97.96,17,2,41
FILE_2399,.tmp,585.83,118,10,46
FILE_2400,.pdf,156.51,83,24,50
FILE_2401,.xlsx,616.65,47,11,47
FILE_2402,.xlsx,303.33,114,25,8
FILE_2403,.xlsx,365.45,108,17,18
FILE_2404,.xlsx,638.6,46,22,49
FILE_2405,.bak,286.05,121,24,49
FILE_2406,.bak,642.62,169,7,32
FILE_2407,.docx,311.14,113,9,35
FILE_2408,.tmp,780.78,145,21,30
FILE_2409,.png,178.52,21,12,34
FILE_2410,.docx,749.36,72,3,31
FILE_2411,.tmp,365.7,76,18,7
FILE_2412,.log,179.07,78,4,45
FILE_2413,.bak,546.44,140,9,11
FILE_2414,.tmp,177.47,135,30,29
FILE_2415,.png,142.13,33,7,27
FILE_2416,.png,82.07,76,29,41
FILE_2417,.docx,598.99,70,6,13
FILE_2418,.zip,424.86,140,10,27
FILE_2419,.bak,430.33,13,5,41
FILE_2420,.tmp,552.02,126,18,29
FILE_2421,.tmp,507.23,101,22,46
FILE_2422,.png,312.68,152,3,5
FILE_2423,.xlsx,406.86,166,21,31
FILE_2424,.pdf,726.74,130,19,42
FILE_2425,.tmp,60.79,11,9,50
FILE_2426,.log,702.79,123,26,7
FILE_2427,.log,167.28,164,15,15
FILE_2428,.bak,63.88,14,12,34
FILE_2429,.png,730.26,36,1,29
FILE_2430,.zip,498.33,120,9,35
FILE_2431,.pdf,453.73,54,0,32
FILE_2432,.xlsx,650.67,78,22,18
FILE_2433,.png,70.0,107,6,15
FILE_2434,.pdf,523.97,119,10,48
FILE_2435,.png,358.24,28,8,18
FILE_2436,.xlsx,482.75,106,26,40
FILE_2437,.tmp,684.06,152,25,38
FILE_2438,.pdf,515.91,61,1,48
FILE_2439,.zip,228.2,41,25,8
FILE_2440,.png,469.3,95,27,47
FILE_2441,.bak,678.63,51,27,27
FILE_2442,.png,430.33,16,7,50
FILE_2443,.docx,423.33,91,15,36
FILE_2444,.png,685.48,67,19,10
FILE_2445,.zip,499.77,54,19,46
FILE_2446,.zip,669.4,133,25,12
FILE_2447,.zip,682.28,96,2,7
FILE_2448,.xlsx,108.36,165,12,5
FILE_2449,.log,632.18,62,30,25
FILE_2450,.pdf,300.87,70,2,10
FILE_2451,.docx,333.44,105,24,44
FILE_2452,.log,289.31,115,17,17
FILE_2453,.pdf,687.85,175,30,9
FILE_2454,.tmp,537.87,98,29,13
FILE_2455,.log,221.5,164,30,23
FILE_2456,.png,334.81,26,22,24
FILE_2457,.log,595.51,23,22,23
FILE_2458,.bak,596.27,164,3,28
FILE_2459,.zip,560.62,109,27,6
FILE_2460,.zip,678.91,165,24,31
FILE_2461,.tmp,142.1,74,15,33
FILE_2462,.pdf,356.03,54,12,19
FILE_2463,.xlsx,84.77,100,12,12
FILE_2464,.png,138.77,63,29,16
FILE_2465,.docx,171.01,40,11,23
FILE_2466,.zip,350.07,19,10,29
FILE_2467,.bak,609.36,149,4,41
FILE_2468,.xlsx,736.83,59,22,35
FILE_2469,.tmp,248.38,116,27,7
FILE_2470,.xlsx,293.86,68,3,14
FILE_2471,.zip,159.48,24,5,23
FILE_2472,.log,261.5,174,11,34
FILE_2473,.pdf,471.27,92,4,34
FILE_2474,.png,735.24,43,20,22
FILE_2475,.log,98.98,126,11,31
FILE_2476,.tmp,105.32,62,8,6
FILE_2477,.zip,90.1,153,23,31
FILE_2478,.docx,385.46,127,23,50
FILE_2479,.xlsx,393.17,88,24,37
FILE_2480,.docx,126.82,58,7,7
FILE_2481,.zip,134.07,160,10,33
FILE_2482,.pdf,198.87,142,3,39
FILE_2483,.png,148.4,46,6,41
FILE_2484,.png,772.59,46,12,42
FILE_2485,.zip,391.15,95,16,47
FILE_2486,.bak,716.12,39,2,7
FILE_2487,.pdf,385.67,40,15,43
FILE_2488,.log,795.95,35,12,32
FILE_2489,.tmp,406.46,131,7,17
FILE_2490,.zip,480.53,30,30,47
FILE_2491,.tmp,683.41,156,3,43
FILE_2492,.png,314.88,28,22,36
FILE_2493,.zip,388.66,84,11,28
FILE_2494,.docx,235.66,77,7,16
FILE_2495,.tmp,549.4,38,29,35
FILE_2496,.bak,50.7,51,2,30
FILE_2497,.pdf,588.32,40,1,16
FILE_2498,.docx,315.34,11,4,24
FILE_2499,.bak,339.1,48,20,35
FILE_2500,.tmp,617.88,112,1,10
FILE_2501,.bak,464.19,134,26,22
FILE_2502,.tmp,353.66,20,15,28
FILE_2503,.log,129.68,37,30,12
FILE_2504,.docx,660.32,127,30,5
FILE_2505,.zip,673.97,37,13,18
FILE_2506,.zip,194.19,97,10,34
FILE_2507,.log,348.74,12,7,27
FILE_2508,.log,547.14,118,9,49
FILE_2509,.bak,291.55,75,25,39
FILE_2510,.log,388.93,39,27,44
FILE_2511,.log,540.96,102,28,43
FILE_2512,.docx,146.97,76,25,14
FILE_2513,.log,545.1,126,12,15
FILE_2514,.png,468.37,82,27,25
FILE_2515,.xlsx,692.09,77,6,12
FILE_2516,.xlsx,231.76,176,5,23
FILE_2517,.bak,164.77,72,23,43
FILE_2518,.xlsx,143.98,159,2,41
FILE_2519,.bak,273.76,150,10,37
FILE_2520,.zip,320.2,62,28,22
FILE_2521,.zip,546.1,167,23,26
FILE_2522,.png,787.19,159,22,26
FILE_2523,.zip,594.08,87,11,31
FILE_2524,.pdf,223.73,134,26,7
FILE_2525,.png,526.76,72,8,41
FILE_2526,.docx,661.44,129,22,32
FILE_2527,.log,242.75,87,27,29
FILE_2528,.log,494.89,126,13,42
FILE_2529,.pdf,206.09,70,27,43
FILE_2530,.xlsx,353.53,109,29,21
FILE_2531,.bak,752.45,29,11,28
FILE_2532,.tmp,774.05,104,28,16
FILE_2533,.docx,646.66,71,14,23
FILE_2534,.zip,283.3,96,11,18
FILE_2535,.docx,100.97,11,11,39
FILE_2536,.pdf,118.86,73,22,45
FILE_2537,.log,789.19,140,7,18
FILE_2538,.zip,549.36,59,17,49
FILE_2539,.docx,317.34,93,8,25
FILE_2540,.log,380.61,96,21,17
FILE_2541,.log,647.96,80,16,50
FILE_2542,.png,789.94,73,28,36
FILE_2543,.tmp,62.29,93,26,19
FILE_2544,.bak,199.41,180,12,18
FILE_2545,.xlsx,717.54,153,18,11
FILE_2546,.tmp,311.47,120,7,7
FILE_2547,.docx,175.09,149,14,23
FILE_2548,.docx,312.73,22,0,11
FILE_2549,.xlsx,149.5,119,2,5
FILE_2550,.bak,763.96,58,18,26
FILE_2551,.zip,371.43,96,10,32
FILE_2552,.pdf,258.11,115,23,50
FILE_2553,.png,387.69,171,2,17
FILE_2554,.png,210.54,136,30,45
FILE_2555,.png,459.13,89,24,20
FILE_2556,.docx,587.31,170,3,27
FILE_2557,.bak,108.33,80,1,46
FILE_2558,.log,793.03,61,1,9
FILE_2559,.bak,445.91,58,21,37
FILE_2560,.png,395.5,69,15,48
FILE_2561,.png,120.3,136,4,8
FILE_2562,.docx,396.48,167,27,32
FILE_2563,.png,214.56,85,24,45
FILE_2564,.png,214.9,76,27,9
FILE_2565,.log,770.7,26,14,33
FILE_2566,.log,684.03,47,25,42
FILE_2567,.png,172.4,63,19,7
FILE_2568,.bak,101.72,123,4,8
FILE_2569,.xlsx,100.89,161,12,30
FILE_2570,.zip,486.88,136,12,41
FILE_2571,.log,422.21,56,24,36
FILE_2572,.pdf,383.85,88,28,10
FILE_2573,.docx,651.96,104,25,17
FILE_2574,.log,411.89,80,20,43
FILE_2575,.bak,579.6,79,15,25
FILE_2576,.pdf,389.43,69,0,34
FILE_2577,.docx,279.35,136,7,28
FILE_2578,.png,723.82,68,19,25
FILE_2579,.xlsx,219.84,179,5,36
FILE_2580,.pdf,754.82,62,16,15
FILE_2581,.zip,701.41,31,0,10
FILE_2582,.zip,558.48,118,3,29
FILE_2583,.zip,631.03,89,14,43
FILE_2584,.log,570.96,177,25,48
FILE_2585,.bak,349.07,178,24,17
FILE_2586,.tmp,588.69,76,29,41
FILE_2587,.docx,693.24,122,5,35
FILE_2588,.docx,243.98,126,14,21
FILE_2589,.tmp,569.65,177,4,10
FILE_2590,.xlsx,741.51,173,12,6
FILE_2591,.log,764.38,139,10,13
FILE_2592,.docx,501.87,121,17,43
FILE_2593,.xlsx,241.75,17,3,49
FILE_2594,.zip,699.41,77,22,6
FILE_2595,.pdf,511.01,84,2,13
FILE_2596,.bak,718.96,10,10,48
FILE_2597,.pdf,543.43,114,11,8
FILE_2598,.xlsx,227.04,89,24,8
FILE_2599,.zip,250.13,57,5,16
FILE_2600,.log,512.71,156,8,41
FILE_2601,.pdf,714.41,15,8,25
FILE_2602,.xlsx,165.4,57,8,38
FILE_2603,.docx,51.6,131,16,20
FILE_2604,.log,189.97,160,7,21
FILE_2605,.bak,395.44,149,1,7
FILE_2606,.zip,348.63,126,24,40
FILE_2607,.zip,745.52,125,26,50
FILE_2608,.log,389.55,62,22,23
FILE_2609,.xlsx,114.25,59,12,31
FILE_2610,.xlsx,301.98,23,14,7
FILE_2611,.log,294.97,48,10,12
FILE_2612,.pdf,399.88,71,17,42
FILE_2613,.docx,686.88,108,12,33
FILE_2614,.zip,429.9,96,23,38
FILE_2615,.xlsx,684.35,31,8,43
FILE_2616,.tmp,754.52,138,28,24
FILE_2617,.log,703.67,145,8,21
FILE_2618,.bak,288.78,127,1,22
FILE_2619,.docx,254.74,163,13,9
FILE_2620,.log,537.56,29,23,18
FILE_2621,.zip,726.06,176,2,17
FILE_2622,.docx,193.44,15,8,18
